path_id,case_type,step_order,state_id,bundle_id,measurement_run_id,operator_id,collector_id,schema_version,claim_id,evidence_label,state_passed,source_artifact,notes,expected_blocked_reason
invalid-failed-attestation,invalid_path,10,threshold_replay_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_threshold_replay.csv,current fixture path exercises gate ordering but remains non-production evidence,failed_attestation_mechanically_valid
invalid-failed-attestation,invalid_path,11,planner_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,failed_attestation_mechanically_valid
invalid-failed-attestation,invalid_path,12,final_readiness_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,failed_attestation_mechanically_valid
invalid-failed-attestation,invalid_path,13,handoff_traceable,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/handoff_claim_traceability.csv,current fixture path exercises gate ordering but remains non-production evidence,failed_attestation_mechanically_valid
invalid-skipped-attestation,invalid_path,1,raw_bundle_seen,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,future production bundle,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,2,trust_policy_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/operator_trust_policy_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,3,intake_structurally_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_intake_admission_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,4,adapter_conformant,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/adapter_conformance_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,5,adapter_normalized,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/telemetry_adapter_normalized_rows.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,6,production_ingestion_accepted,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,7,security_provenance_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,8,noise_floor_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,9,threshold_replay_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_threshold_replay.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,10,planner_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,11,final_readiness_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-attestation,invalid_path,12,handoff_traceable,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/handoff_claim_traceability.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_attestation
invalid-skipped-trust-policy,invalid_path,1,raw_bundle_seen,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,future production bundle,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,2,attestation_mechanically_valid,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_attestation_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,3,intake_structurally_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_intake_admission_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,4,adapter_conformant,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/adapter_conformance_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,5,adapter_normalized,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/telemetry_adapter_normalized_rows.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,6,production_ingestion_accepted,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,7,security_provenance_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,8,noise_floor_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,9,threshold_replay_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_threshold_replay.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,10,planner_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,11,final_readiness_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-trust-policy,invalid_path,12,handoff_traceable,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/handoff_claim_traceability.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_trust_policy
invalid-skipped-intake,invalid_path,1,raw_bundle_seen,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,future production bundle,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,2,attestation_mechanically_valid,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_attestation_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,3,trust_policy_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/operator_trust_policy_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,4,adapter_conformant,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/adapter_conformance_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,5,adapter_normalized,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/telemetry_adapter_normalized_rows.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,6,production_ingestion_accepted,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,7,security_provenance_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,8,noise_floor_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,9,threshold_replay_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_threshold_replay.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,10,planner_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,11,final_readiness_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-intake,invalid_path,12,handoff_traceable,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/handoff_claim_traceability.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_intake
invalid-skipped-adapter-conformance,invalid_path,1,raw_bundle_seen,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,future production bundle,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,2,attestation_mechanically_valid,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_attestation_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,3,trust_policy_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/operator_trust_policy_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,4,intake_structurally_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_intake_admission_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,5,adapter_normalized,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/telemetry_adapter_normalized_rows.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,6,production_ingestion_accepted,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,7,security_provenance_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,8,noise_floor_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,9,threshold_replay_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_threshold_replay.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,10,planner_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,11,final_readiness_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-skipped-adapter-conformance,invalid_path,12,handoff_traceable,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/handoff_claim_traceability.csv,current fixture path exercises gate ordering but remains non-production evidence,skipped_adapter_conformance
invalid-out-of-order-threshold,invalid_path,1,raw_bundle_seen,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,future production bundle,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,2,attestation_mechanically_valid,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_attestation_results.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,3,trust_policy_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/operator_trust_policy_results.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,4,intake_structurally_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_intake_admission_results.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,5,adapter_conformant,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/adapter_conformance_results.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,6,adapter_normalized,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/telemetry_adapter_normalized_rows.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,7,threshold_replay_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_threshold_replay.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,8,production_ingestion_accepted,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,9,security_provenance_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,10,noise_floor_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,11,planner_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,12,final_readiness_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-out-of-order-threshold,invalid_path,13,handoff_traceable,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/handoff_claim_traceability.csv,current fixture path exercises gate ordering but remains non-production evidence,out_of_order_state
invalid-mismatched-bundle-id,invalid_path,1,raw_bundle_seen,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,future production bundle,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,2,attestation_mechanically_valid,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_attestation_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,3,trust_policy_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/operator_trust_policy_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,4,intake_structurally_admissible,wrong-bundle,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_intake_admission_results.csv,identifier continuity probe,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,5,adapter_conformant,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/adapter_conformance_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,6,adapter_normalized,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/telemetry_adapter_normalized_rows.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,7,production_ingestion_accepted,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,8,security_provenance_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,9,noise_floor_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,10,threshold_replay_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_threshold_replay.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,11,planner_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,12,final_readiness_update_eligible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/final_claim_readiness_matrix.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-bundle-id,invalid_path,13,handoff_traceable,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/handoff_claim_traceability.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_bundle_id
invalid-mismatched-measurement-run-id,invalid_path,1,raw_bundle_seen,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,future production bundle,current fixture path exercises gate ordering but remains non-production evidence,mismatched_measurement_run_id
invalid-mismatched-measurement-run-id,invalid_path,2,attestation_mechanically_valid,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_attestation_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_measurement_run_id
invalid-mismatched-measurement-run-id,invalid_path,3,trust_policy_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/operator_trust_policy_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_measurement_run_id
invalid-mismatched-measurement-run-id,invalid_path,4,intake_structurally_admissible,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_intake_admission_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_measurement_run_id
invalid-mismatched-measurement-run-id,invalid_path,5,adapter_conformant,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/adapter_conformance_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_measurement_run_id
invalid-mismatched-measurement-run-id,invalid_path,6,adapter_normalized,gatechain-bundle-001,wrong-run,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/telemetry_adapter_normalized_rows.csv,identifier continuity probe,mismatched_measurement_run_id
invalid-mismatched-measurement-run-id,invalid_path,7,production_ingestion_accepted,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_measurement_run_id
invalid-mismatched-measurement-run-id,invalid_path,8,security_provenance_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_measurement_run_id
invalid-mismatched-measurement-run-id,invalid_path,9,noise_floor_passed,gatechain-bundle-001,gatechain-run-001,operator-secops-fixture,collector-fixture-001,production_dc12_schema_v1,CL-012,production_target,true,data/production_dc12_ingestion_results.csv,current fixture path exercises gate ordering but remains non-production evidence,mismatched_measurement_run_id
