template,comparison_status,n,x,split,cycle9_fit_degree,observed,cycle9_prediction,cycle9_abs_error,exact_value,exact_abs_error,taylor_order,taylor_prediction,taylor_abs_error
single_label_cycle,compared,4,0.25,train,2,1.0,1.0000000000000002,2.220446049250313e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,4,0.25,train,2,1.0,1.0000000000000002,2.220446049250313e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,4,0.25,train,2,1.0,1.0000000000000002,2.220446049250313e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,2,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,2,1.0,1.0,0.0,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,2,1.0,1.0,0.0,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,2,1.0,1.0000000000000009,8.881784197001252e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,2,1.0,1.0000000000000009,8.881784197001252e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,2,1.0,1.0000000000000009,8.881784197001252e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,2,1.0,1.0000000000000009,8.881784197001252e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,2,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,2,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,2,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,2,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,2,1.0,1.0000000000000004,4.440892098500626e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,2,1.0,1.0000000000000004,4.440892098500626e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,2,1.0,1.0000000000000004,4.440892098500626e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,2,1.0,1.0000000000000004,4.440892098500626e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,100,0.01,train,3,1.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,100,0.01,train,3,1.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,100,0.01,train,3,1.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,100,0.01,train,3,1.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,50,0.02,train,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,50,0.02,train,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,50,0.02,train,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,50,0.02,train,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,20,0.05,train,3,0.9999999999999999,0.9999999999999994,4.440892098500626e-16,1.0,1.1102230246251565e-16,1,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,3,0.9999999999999999,0.9999999999999994,4.440892098500626e-16,1.0,1.1102230246251565e-16,2,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,3,0.9999999999999999,0.9999999999999994,4.440892098500626e-16,1.0,1.1102230246251565e-16,3,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,3,0.9999999999999999,0.9999999999999994,4.440892098500626e-16,1.0,1.1102230246251565e-16,4,1.0,1.1102230246251565e-16
single_label_cycle,compared,4,0.25,train,3,1.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,4,0.25,train,3,1.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,4,0.25,train,3,1.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,4,0.25,train,3,1.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,3,1.0,0.9999999999999998,2.220446049250313e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,3,1.0,0.9999999999999998,2.220446049250313e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,3,1.0,0.9999999999999998,2.220446049250313e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,3,1.0,0.9999999999999998,2.220446049250313e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,3,1.0,0.999999999999997,2.9976021664879227e-15,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,3,1.0,0.999999999999997,2.9976021664879227e-15,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,3,1.0,0.999999999999997,2.9976021664879227e-15,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,3,1.0,0.999999999999997,2.9976021664879227e-15,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,3,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,100,0.01,train,4,1.0,1.0000000000000004,4.440892098500626e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,100,0.01,train,4,1.0,1.0000000000000004,4.440892098500626e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,100,0.01,train,4,1.0,1.0000000000000004,4.440892098500626e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,100,0.01,train,4,1.0,1.0000000000000004,4.440892098500626e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,50,0.02,train,4,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,50,0.02,train,4,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,50,0.02,train,4,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,50,0.02,train,4,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,20,0.05,train,4,0.9999999999999999,1.0000000000000002,3.3306690738754696e-16,1.0,1.1102230246251565e-16,1,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,4,0.9999999999999999,1.0000000000000002,3.3306690738754696e-16,1.0,1.1102230246251565e-16,2,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,4,0.9999999999999999,1.0000000000000002,3.3306690738754696e-16,1.0,1.1102230246251565e-16,3,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,4,0.9999999999999999,1.0000000000000002,3.3306690738754696e-16,1.0,1.1102230246251565e-16,4,1.0,1.1102230246251565e-16
single_label_cycle,compared,4,0.25,train,4,1.0,0.9999999999999984,1.5543122344752192e-15,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,4,0.25,train,4,1.0,0.9999999999999984,1.5543122344752192e-15,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,4,0.25,train,4,1.0,0.9999999999999984,1.5543122344752192e-15,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,4,0.25,train,4,1.0,0.9999999999999984,1.5543122344752192e-15,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,4,1.0,0.5222679123476104,0.4777320876523896,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,4,1.0,0.5222679123476104,0.4777320876523896,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,4,1.0,0.5222679123476104,0.4777320876523896,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,4,1.0,0.5222679123476104,0.4777320876523896,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,4,1.0,11.094841394732292,10.094841394732292,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,4,1.0,11.094841394732292,10.094841394732292,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,4,1.0,11.094841394732292,10.094841394732292,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,4,1.0,11.094841394732292,10.094841394732292,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,4,1.0,1.006511696064306,0.006511696064305905,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,4,1.0,1.006511696064306,0.006511696064305905,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,4,1.0,1.006511696064306,0.006511696064305905,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,4,1.0,1.006511696064306,0.006511696064305905,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,4,1.0,1.003489521335896,0.003489521335896084,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,4,1.0,1.003489521335896,0.003489521335896084,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,4,1.0,1.003489521335896,0.003489521335896084,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,4,1.0,1.003489521335896,0.003489521335896084,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,100,0.01,train,6,1.0,1.000000000000001,1.1102230246251565e-15,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,100,0.01,train,6,1.0,1.000000000000001,1.1102230246251565e-15,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,100,0.01,train,6,1.0,1.000000000000001,1.1102230246251565e-15,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,100,0.01,train,6,1.0,1.000000000000001,1.1102230246251565e-15,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,50,0.02,train,6,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,50,0.02,train,6,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,50,0.02,train,6,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,50,0.02,train,6,1.0,1.0000000000000007,6.661338147750939e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,20,0.05,train,6,0.9999999999999999,1.0000000000000004,5.551115123125783e-16,1.0,1.1102230246251565e-16,1,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,6,0.9999999999999999,1.0000000000000004,5.551115123125783e-16,1.0,1.1102230246251565e-16,2,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,6,0.9999999999999999,1.0000000000000004,5.551115123125783e-16,1.0,1.1102230246251565e-16,3,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,6,0.9999999999999999,1.0000000000000004,5.551115123125783e-16,1.0,1.1102230246251565e-16,4,1.0,1.1102230246251565e-16
single_label_cycle,compared,4,0.25,train,6,1.0,1.0000000000000016,1.5543122344752192e-15,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,4,0.25,train,6,1.0,1.0000000000000016,1.5543122344752192e-15,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,4,0.25,train,6,1.0,1.0000000000000016,1.5543122344752192e-15,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,4,0.25,train,6,1.0,1.0000000000000016,1.5543122344752192e-15,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,6,1.0,-0.11658866601900375,1.1165886660190036,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,6,1.0,-0.11658866601900375,1.1165886660190036,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,6,1.0,-0.11658866601900375,1.1165886660190036,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,6,1.0,-0.11658866601900375,1.1165886660190036,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,6,1.0,102.36166481761072,101.36166481761072,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,6,1.0,102.36166481761072,101.36166481761072,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,6,1.0,102.36166481761072,101.36166481761072,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,6,1.0,102.36166481761072,101.36166481761072,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,6,1.0,1.1021656954553363,0.10216569545533627,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,6,1.0,1.1021656954553363,0.10216569545533627,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,6,1.0,1.1021656954553363,0.10216569545533627,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,6,1.0,1.1021656954553363,0.10216569545533627,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,6,1.0,1.0533362887129163,0.05333628871291629,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,6,1.0,1.0533362887129163,0.05333628871291629,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,6,1.0,1.0533362887129163,0.05333628871291629,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,6,1.0,1.0533362887129163,0.05333628871291629,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,100,0.01,train,8,1.0,0.9999999999999992,7.771561172376096e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,100,0.01,train,8,1.0,0.9999999999999992,7.771561172376096e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,100,0.01,train,8,1.0,0.9999999999999992,7.771561172376096e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,100,0.01,train,8,1.0,0.9999999999999992,7.771561172376096e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,50,0.02,train,8,1.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,50,0.02,train,8,1.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,50,0.02,train,8,1.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,50,0.02,train,8,1.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,20,0.05,train,8,0.9999999999999999,0.9999999999999998,1.1102230246251565e-16,1.0,1.1102230246251565e-16,1,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,8,0.9999999999999999,0.9999999999999998,1.1102230246251565e-16,1.0,1.1102230246251565e-16,2,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,8,0.9999999999999999,0.9999999999999998,1.1102230246251565e-16,1.0,1.1102230246251565e-16,3,1.0,1.1102230246251565e-16
single_label_cycle,compared,20,0.05,train,8,0.9999999999999999,0.9999999999999998,1.1102230246251565e-16,1.0,1.1102230246251565e-16,4,1.0,1.1102230246251565e-16
single_label_cycle,compared,4,0.25,train,8,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,4,0.25,train,8,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,4,0.25,train,8,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,4,0.25,train,8,1.0,0.9999999999999996,4.440892098500626e-16,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,8,1.0,0.05652693650860014,0.9434730634913998,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,8,1.0,0.05652693650860014,0.9434730634913998,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,8,1.0,0.05652693650860014,0.9434730634913998,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,8,0.125,holdout,8,1.0,0.05652693650860014,0.9434730634913998,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,8,1.0,499.9803527032563,498.9803527032563,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,8,1.0,499.9803527032563,498.9803527032563,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,8,1.0,499.9803527032563,498.9803527032563,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,3,0.3333333333333333,holdout,8,1.0,499.9803527032563,498.9803527032563,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,8,1.0,1.4752508279676038,0.47525082796760376,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,8,1.0,1.4752508279676038,0.47525082796760376,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,8,1.0,1.4752508279676038,0.47525082796760376,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,400,0.0025,extrapolation,8,1.0,1.4752508279676038,0.47525082796760376,1.0,0.0,4,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,8,1.0,1.2409115361865566,0.24091153618655659,1.0,0.0,1,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,8,1.0,1.2409115361865566,0.24091153618655659,1.0,0.0,2,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,8,1.0,1.2409115361865566,0.24091153618655659,1.0,0.0,3,1.0,0.0
single_label_cycle,compared,200,0.005,extrapolation,8,1.0,1.2409115361865566,0.24091153618655659,1.0,0.0,4,1.0,0.0
trace_pair_toy,skipped_no_cycle9_rows,,,,,,,,,,,,
eight_word_cyclic_toy,compared,100,0.01,train,1,1.0000000000000002,1.1001632929722405,0.10016329297224025,1.0,2.220446049250313e-16,1,1.0,2.220446049250313e-16
eight_word_cyclic_toy,compared,100,0.01,train,1,1.0000000000000002,1.1001632929722405,0.10016329297224025,1.0,2.220446049250313e-16,2,1.0,2.220446049250313e-16
eight_word_cyclic_toy,compared,100,0.01,train,1,1.0000000000000002,1.1001632929722405,0.10016329297224025,1.0,2.220446049250313e-16,3,1.0,2.220446049250313e-16
eight_word_cyclic_toy,compared,100,0.01,train,1,1.0000000000000002,1.1001632929722405,0.10016329297224025,1.0,2.220446049250313e-16,4,1.0,2.220446049250313e-16
eight_word_cyclic_toy,compared,50,0.02,train,1,1.0,1.0689219582832672,0.06892195828326719,1.0,0.0,1,1.0,0.0
eight_word_cyclic_toy,compared,50,0.02,train,1,1.0,1.0689219582832672,0.06892195828326719,1.0,0.0,2,1.0,0.0
eight_word_cyclic_toy,compared,50,0.02,train,1,1.0,1.0689219582832672,0.06892195828326719,1.0,0.0,3,1.0,0.0
eight_word_cyclic_toy,compared,50,0.02,train,1,1.0,1.0689219582832672,0.06892195828326719,1.0,0.0,4,1.0,0.0
eight_word_cyclic_toy,compared,8,0.125,train,1,1.0,0.7408879440490496,0.25911205595095044,1.0,0.0,1,1.0,0.0
eight_word_cyclic_toy,compared,8,0.125,train,1,1.0,0.7408879440490496,0.25911205595095044,1.0,0.0,2,1.0,0.0
eight_word_cyclic_toy,compared,8,0.125,train,1,1.0,0.7408879440490496,0.25911205595095044,1.0,0.0,3,1.0,0.0
