growth_model,ell_per_word_c,extra_test_decay_delta,selberg_weight_beta_per_word,cutoff_decay_beta_per_word,effective_beta_after_growth,m14_requirement,required_beta,margin,meets_requirement,notes
reduced_word_growth,1.5,2.5,0.75,3.75,3.40138771133,tv_order1_linear,0.6,2.80138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,1.5,2.5,0.75,3.75,3.40138771133,coeff_av_order1_linear,1.6,1.80138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,1.5,2.5,0.75,3.75,3.40138771133,coeff_av_order4_linear,1.9,1.50138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,1.5,3,0.75,4.5,4.15138771133,tv_order1_linear,0.6,3.55138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,1.5,3,0.75,4.5,4.15138771133,coeff_av_order1_linear,1.6,2.55138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,1.5,3,0.75,4.5,4.15138771133,coeff_av_order4_linear,1.9,2.25138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,0,1,0,-0.0986122886681,tv_order1_linear,0.6,-0.698612288668,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,0,1,0,-0.0986122886681,coeff_av_order1_linear,1.6,-1.69861228867,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,0,1,0,-0.0986122886681,coeff_av_order4_linear,1.9,-1.99861228867,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,0.5,1,1,0.901387711332,tv_order1_linear,0.6,0.301387711332,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,0.5,1,1,0.901387711332,coeff_av_order1_linear,1.6,-0.698612288668,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,0.5,1,1,0.901387711332,coeff_av_order4_linear,1.9,-0.998612288668,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,1,1,2,1.90138771133,tv_order1_linear,0.6,1.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,1,1,2,1.90138771133,coeff_av_order1_linear,1.6,0.301387711332,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,1,1,2,1.90138771133,coeff_av_order4_linear,1.9,0.00138771133189,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,1.5,1,3,2.90138771133,tv_order1_linear,0.6,2.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,1.5,1,3,2.90138771133,coeff_av_order1_linear,1.6,1.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,1.5,1,3,2.90138771133,coeff_av_order4_linear,1.9,1.00138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,2,1,4,3.90138771133,tv_order1_linear,0.6,3.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,2,1,4,3.90138771133,coeff_av_order1_linear,1.6,2.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,2,1,4,3.90138771133,coeff_av_order4_linear,1.9,2.00138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,2.5,1,5,4.90138771133,tv_order1_linear,0.6,4.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,2.5,1,5,4.90138771133,coeff_av_order1_linear,1.6,3.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,2.5,1,5,4.90138771133,coeff_av_order4_linear,1.9,3.00138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,3,1,6,5.90138771133,tv_order1_linear,0.6,5.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,3,1,6,5.90138771133,coeff_av_order1_linear,1.6,4.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2,3,1,6,5.90138771133,coeff_av_order4_linear,1.9,4.00138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,0,1.25,0,0.151387711332,tv_order1_linear,0.6,-0.448612288668,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,0,1.25,0,0.151387711332,coeff_av_order1_linear,1.6,-1.44861228867,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,0,1.25,0,0.151387711332,coeff_av_order4_linear,1.9,-1.74861228867,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,0.5,1.25,1.25,1.40138771133,tv_order1_linear,0.6,0.801387711332,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,0.5,1.25,1.25,1.40138771133,coeff_av_order1_linear,1.6,-0.198612288668,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,0.5,1.25,1.25,1.40138771133,coeff_av_order4_linear,1.9,-0.498612288668,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,1,1.25,2.5,2.65138771133,tv_order1_linear,0.6,2.05138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,1,1.25,2.5,2.65138771133,coeff_av_order1_linear,1.6,1.05138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,1,1.25,2.5,2.65138771133,coeff_av_order4_linear,1.9,0.751387711332,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,1.5,1.25,3.75,3.90138771133,tv_order1_linear,0.6,3.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,1.5,1.25,3.75,3.90138771133,coeff_av_order1_linear,1.6,2.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,1.5,1.25,3.75,3.90138771133,coeff_av_order4_linear,1.9,2.00138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,2,1.25,5,5.15138771133,tv_order1_linear,0.6,4.55138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,2,1.25,5,5.15138771133,coeff_av_order1_linear,1.6,3.55138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,2,1.25,5,5.15138771133,coeff_av_order4_linear,1.9,3.25138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,2.5,1.25,6.25,6.40138771133,tv_order1_linear,0.6,5.80138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,2.5,1.25,6.25,6.40138771133,coeff_av_order1_linear,1.6,4.80138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,2.5,1.25,6.25,6.40138771133,coeff_av_order4_linear,1.9,4.50138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,3,1.25,7.5,7.65138771133,tv_order1_linear,0.6,7.05138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,3,1.25,7.5,7.65138771133,coeff_av_order1_linear,1.6,6.05138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,2.5,3,1.25,7.5,7.65138771133,coeff_av_order4_linear,1.9,5.75138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,0,1.5,0,0.401387711332,tv_order1_linear,0.6,-0.198612288668,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,0,1.5,0,0.401387711332,coeff_av_order1_linear,1.6,-1.19861228867,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,0,1.5,0,0.401387711332,coeff_av_order4_linear,1.9,-1.49861228867,no,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,0.5,1.5,1.5,1.90138771133,tv_order1_linear,0.6,1.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,0.5,1.5,1.5,1.90138771133,coeff_av_order1_linear,1.6,0.301387711332,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,0.5,1.5,1.5,1.90138771133,coeff_av_order4_linear,1.9,0.00138771133189,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,1,1.5,3,3.40138771133,tv_order1_linear,0.6,2.80138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,1,1.5,3,3.40138771133,coeff_av_order1_linear,1.6,1.80138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,1,1.5,3,3.40138771133,coeff_av_order4_linear,1.9,1.50138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,1.5,1.5,4.5,4.90138771133,tv_order1_linear,0.6,4.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,1.5,1.5,4.5,4.90138771133,coeff_av_order1_linear,1.6,3.30138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,1.5,1.5,4.5,4.90138771133,coeff_av_order4_linear,1.9,3.00138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,2,1.5,6,6.40138771133,tv_order1_linear,0.6,5.80138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,2,1.5,6,6.40138771133,coeff_av_order1_linear,1.6,4.80138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
reduced_word_growth,3,2,1.5,6,6.40138771133,coeff_av_order4_linear,1.9,4.50138771133,yes,"Proxy only: ell is modeled as c*L; Selberg hyperbolic weight is exp(-ell/2), optional cutoff contributes exp(-delta*ell)."
