regime,lambda,n,genus,alpha_W,alpha_R,epsilon,density_F_prime,weyl_subtraction_delta_exact,weyl_subtraction_delta_bulk_approx,rigidity_displacement_delta,mean_spacing_proxy,weyl_over_spacing_ratio,rigidity_over_spacing_ratio,edge_linearization_valid,notes
moderate_bulk,1,10000,2,0.006,0.004,0.1,0.495685276999,6.17748923208,1.90894748195,0.963829023624,0.000100870456155,61241.8092233,9555.1171311,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
moderate_bulk,1,1000000,2,0.006,0.004,0.1,0.495685276999,5.83616592339,1.8569233634,0.946237161366,1.00870456155e-06,5785803.0447,938071.658877,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
moderate_bulk,1,100000000,2,0.006,0.004,0.1,0.495685276999,5.51642937193,1.80631704651,0.92896638678,1.00870456155e-08,546882564.255,92094992.1508,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
moderate_bulk,1,10000000000,2,0.006,0.004,0.1,0.495685276999,5.21682311831,1.75708989226,0.912010839356,1.00870456155e-10,51718048249.1,9041406910.65,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
moderate_bulk,1,1000000000000,2,0.006,0.004,0.1,0.495685276999,4.93598982379,1.70920431462,0.89536476555,1.00870456155e-12,4.89339496615e+12,887638263653,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
bulk,4,10000,2,0.006,0.004,0.1,0.499994802544,8.69297385199,4.34780947789,2.21429762787,0.000100001039502,86928.8348929,22142.7461044,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
bulk,4,1000000,2,0.006,0.004,0.1,0.499994802544,8.29663960862,4.22931959913,2.1738821414,1.00001039502e-06,8296553.36578,2173859.54408,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
bulk,4,100000000,2,0.006,0.004,0.1,0.499994802544,7.92215192758,4.11405889852,2.13420432068,1.00001039502e-08,792206957.751,213418213.582,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
bulk,4,10000000000,2,0.006,0.004,0.1,0.499994802544,7.56812157517,4.00193937199,2.09525070182,1.00001039502e-10,75680429052,20952289218.7,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
bulk,4,1000000000000,2,0.006,0.004,0.1,0.499994802544,7.2332551783,3.89287541383,2.05700806662,1.00001039502e-12,7.23317998925e+12,2.0569866842e+12,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
high_energy,25,10000,2,0.006,0.004,0.1,0.5,18.1021052413,13.0555147831,6.64911746236,0.0001,181021.052413,66491.1746236,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
high_energy,25,1000000,2,0.006,0.004,0.1,0.5,17.4479297506,12.6997157603,6.52775739157,1e-06,17447929.7506,6527757.39157,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
high_energy,25,100000000,2,0.006,0.004,0.1,0.5,16.8217572646,12.3536132486,6.4086123917,1e-08,1682175726.46,640861239.17,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
high_energy,25,10000000000,2,0.006,0.004,0.1,0.5,16.2221483568,12.0169429912,6.29164203317,1e-10,162221483568,62916420331.7,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
high_energy,25,1000000000000,2,0.006,0.004,0.1,0.5,15.6477501532,11.6894479329,6.17680662428,1e-12,1.56477501532e+13,6.17680662428e+12,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
very_high_energy,100,10000,2,0.006,0.004,0.1,0.5,36.0839566519,29.99369671,15.2756605824,0.0001,360839.566519,152756.605824,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
very_high_energy,100,1000000,2,0.006,0.004,0.1,0.5,34.9201485074,29.1762852055,14.996848355,1e-06,34920148.5074,14996848.355,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
very_high_energy,100,100000000,2,0.006,0.004,0.1,0.5,33.7988041678,28.3811504338,14.7231250243,1e-08,3379880416.78,1472312502.43,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
very_high_energy,100,10000000000,2,0.006,0.004,0.1,0.5,32.7181012037,27.6076852921,14.4543977075,1e-10,327181012037,144543977075,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
very_high_energy,100,1000000000000,2,0.006,0.004,0.1,0.5,31.6763099781,26.8552992228,14.1905752169,1e-12,3.16763099781e+13,1.41905752169e+13,yes,"Constants are normalized to one endpoint/rigidity constant; compare exponents and regimes, not theorem constants."
