source_local_record_id,accepted_taxon_key,source,source_identifier,accepted_name,rank,family,genus,species,infraspecific_epithet,status,match_type,confidence,access_date,license,ingest_clone_id
urn:lsid:ipni.org:names:60428217-2,wfo:wfo-7000000034-2025-12,POWO,urn:lsid:ipni.org:names:60428217-2,Aphanopetalaceae,family,Aphanopetalaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:985459-1,wfo:wfo-7000000035-2025-12,POWO,urn:lsid:ipni.org:names:985459-1,Aphloiaceae,family,Aphloiaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000180-2,wfo:wfo-7000000036-2025-12,POWO,urn:lsid:ipni.org:names:30000180-2,Apiaceae,family,Apiaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000008-2,wfo:wfo-7000000038-2025-12,POWO,urn:lsid:ipni.org:names:30000008-2,Apocynaceae,family,Apocynaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:924663-1,wfo:wfo-7000000039-2025-12,POWO,urn:lsid:ipni.org:names:924663-1,Apodanthaceae,family,Apodanthaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126758-1,wfo:wfo-7000000040-2025-12,POWO,urn:lsid:ipni.org:names:77126758-1,Aponogetonaceae,family,Aponogetonaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126622-1,wfo:wfo-7000000041-2025-12,POWO,urn:lsid:ipni.org:names:77126622-1,Aquifoliaceae,family,Aquifoliaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000216-2,wfo:wfo-7000000042-2025-12,POWO,urn:lsid:ipni.org:names:30000216-2,Araceae,family,Araceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30001539-2,wfo:wfo-7000000043-2025-12,POWO,urn:lsid:ipni.org:names:30001539-2,Araliaceae,family,Araliaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000211-2,wfo:wfo-7000000046-2025-12,POWO,urn:lsid:ipni.org:names:30000211-2,Arecaceae,family,Arecaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:924672-1,wfo:wfo-7000000047-2025-12,POWO,urn:lsid:ipni.org:names:924672-1,Argophyllaceae,family,Argophyllaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000909-2,wfo:wfo-7000000048-2025-12,POWO,urn:lsid:ipni.org:names:30000909-2,Aristolochiaceae,family,Aristolochiaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30275682-2,wfo:wfo-7000000050-2025-12,POWO,urn:lsid:ipni.org:names:30275682-2,Asparagaceae,family,Asparagaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:60006629-3,wfo:wfo-7000000659-2025-12,POWO,urn:lsid:ipni.org:names:60006629-3,Asphodelaceae,family,Asphodelaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126733-1,wfo:wfo-7000000052-2025-12,POWO,urn:lsid:ipni.org:names:77126733-1,Asteliaceae,family,Asteliaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:319342-2,wfo:wfo-7000000146-2025-12,POWO,urn:lsid:ipni.org:names:319342-2,Asteraceae,family,Asteraceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:956662-1,wfo:wfo-7000000053-2025-12,POWO,urn:lsid:ipni.org:names:956662-1,Asteropeiaceae,family,Asteropeiaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126830-1,wfo:wfo-7000000054-2025-12,POWO,urn:lsid:ipni.org:names:77126830-1,Atherospermataceae,family,Atherospermataceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126701-1,wfo:wfo-7000000057-2025-12,POWO,urn:lsid:ipni.org:names:77126701-1,Austrobaileyaceae,family,Austrobaileyaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126715-1,wfo:wfo-7000000059-2025-12,POWO,urn:lsid:ipni.org:names:77126715-1,Balanopaceae,family,Balanopaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126709-1,wfo:wfo-7000000060-2025-12,POWO,urn:lsid:ipni.org:names:77126709-1,Balanophoraceae,family,Balanophoraceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126612-1,wfo:wfo-7000000062-2025-12,POWO,urn:lsid:ipni.org:names:77126612-1,Balsaminaceae,family,Balsaminaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126686-1,wfo:wfo-7000000063-2025-12,POWO,urn:lsid:ipni.org:names:77126686-1,Barbeuiaceae,family,Barbeuiaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126718-1,wfo:wfo-7000000064-2025-12,POWO,urn:lsid:ipni.org:names:77126718-1,Barbeyaceae,family,Barbeyaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126684-1,wfo:wfo-7000000066-2025-12,POWO,urn:lsid:ipni.org:names:77126684-1,Basellaceae,family,Basellaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126690-1,wfo:wfo-7000000067-2025-12,POWO,urn:lsid:ipni.org:names:77126690-1,Bataceae,family,Bataceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126658-1,wfo:wfo-7000000068-2025-12,POWO,urn:lsid:ipni.org:names:77126658-1,Begoniaceae,family,Begoniaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000989-2,wfo:wfo-7000000069-2025-12,POWO,urn:lsid:ipni.org:names:30000989-2,Berberidaceae,family,Berberidaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:985458-1,wfo:wfo-7000000070-2025-12,POWO,urn:lsid:ipni.org:names:985458-1,Berberidopsidaceae,family,Berberidopsidaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126723-1,wfo:wfo-7000000071-2025-12,POWO,urn:lsid:ipni.org:names:77126723-1,Betulaceae,family,Betulaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126812-1,wfo:wfo-7000000072-2025-12,POWO,urn:lsid:ipni.org:names:77126812-1,Biebersteiniaceae,family,Biebersteiniaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000204-2,wfo:wfo-7000000073-2025-12,POWO,urn:lsid:ipni.org:names:30000204-2,Bignoniaceae,family,Bignoniaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126586-1,wfo:wfo-7000000074-2025-12,POWO,urn:lsid:ipni.org:names:77126586-1,Bixaceae,family,Bixaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:892853-1,wfo:wfo-7000000075-2025-12,POWO,urn:lsid:ipni.org:names:892853-1,Blandfordiaceae,family,Blandfordiaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126814-1,wfo:wfo-7000000078-2025-12,POWO,urn:lsid:ipni.org:names:77126814-1,Bonnetiaceae,family,Bonnetiaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000135-2,wfo:wfo-7000000079-2025-12,POWO,urn:lsid:ipni.org:names:30000135-2,Boraginaceae,family,Boraginaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:995970-1,wfo:wfo-7000000080-2025-12,POWO,urn:lsid:ipni.org:names:995970-1,Boryaceae,family,Boryaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000087-2,wfo:wfo-7000000082-2025-12,POWO,urn:lsid:ipni.org:names:30000087-2,Brassicaceae,family,Brassicaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000083-2,wfo:wfo-7000000084-2025-12,POWO,urn:lsid:ipni.org:names:30000083-2,Bromeliaceae,family,Bromeliaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126615-1,wfo:wfo-7000000086-2025-12,POWO,urn:lsid:ipni.org:names:77126615-1,Brunelliaceae,family,Brunelliaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30050268-2,wfo:wfo-7000000087-2025-12,POWO,urn:lsid:ipni.org:names:30050268-2,Bruniaceae,family,Bruniaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126740-1,wfo:wfo-7000000091-2025-12,POWO,urn:lsid:ipni.org:names:77126740-1,Burmanniaceae,family,Burmanniaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126617-1,wfo:wfo-7000000092-2025-12,POWO,urn:lsid:ipni.org:names:77126617-1,Burseraceae,family,Burseraceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126756-1,wfo:wfo-7000000093-2025-12,POWO,urn:lsid:ipni.org:names:77126756-1,Butomaceae,family,Butomaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126711-1,wfo:wfo-7000000094-2025-12,POWO,urn:lsid:ipni.org:names:77126711-1,Buxaceae,family,Buxaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126646-1,wfo:wfo-7000000096-2025-12,POWO,urn:lsid:ipni.org:names:77126646-1,Byblidaceae,family,Byblidaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126578-1,wfo:wfo-7000000097-2025-12,POWO,urn:lsid:ipni.org:names:77126578-1,Cabombaceae,family,Cabombaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000028-2,wfo:wfo-7000000098-2025-12,POWO,urn:lsid:ipni.org:names:30000028-2,Cactaceae,family,Cactaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:1019398-1,wfo:wfo-7000000099-2025-12,POWO,urn:lsid:ipni.org:names:1019398-1,Calceolariaceae,family,Calceolariaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:60466898-2,wfo:wfo-7000000101-2025-12,POWO,urn:lsid:ipni.org:names:60466898-2,Calophyllaceae,family,Calophyllaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126567-1,wfo:wfo-7000000102-2025-12,POWO,urn:lsid:ipni.org:names:77126567-1,Calycanthaceae,family,Calycanthaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126668-1,wfo:wfo-7000000103-2025-12,POWO,urn:lsid:ipni.org:names:77126668-1,Calyceraceae,family,Calyceraceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000171-2,wfo:wfo-7000000106-2025-12,POWO,urn:lsid:ipni.org:names:30000171-2,Campanulaceae,family,Campanulaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126827-1,wfo:wfo-7000000107-2025-12,POWO,urn:lsid:ipni.org:names:77126827-1,Campynemataceae,family,Campynemataceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126585-1,wfo:wfo-7000000108-2025-12,POWO,urn:lsid:ipni.org:names:77126585-1,Canellaceae,family,Canellaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126717-1,wfo:wfo-7000000109-2025-12,POWO,urn:lsid:ipni.org:names:77126717-1,Cannabaceae,family,Cannabaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30004770-2,wfo:wfo-7000000110-2025-12,POWO,urn:lsid:ipni.org:names:30004770-2,Cannaceae,family,Cannaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30001562-2,wfo:wfo-7000000111-2025-12,POWO,urn:lsid:ipni.org:names:30001562-2,Capparaceae,family,Capparaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000739-2,wfo:wfo-7000000112-2025-12,POWO,urn:lsid:ipni.org:names:30000739-2,Caprifoliaceae,family,Caprifoliaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126620-1,wfo:wfo-7000000113-2025-12,POWO,urn:lsid:ipni.org:names:77126620-1,Cardiopteridaceae,family,Cardiopteridaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126657-1,wfo:wfo-7000000114-2025-12,POWO,urn:lsid:ipni.org:names:77126657-1,Caricaceae,family,Caricaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126667-1,wfo:wfo-7000000115-2025-12,POWO,urn:lsid:ipni.org:names:77126667-1,Carlemanniaceae,family,Carlemanniaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126594-1,wfo:wfo-7000000116-2025-12,POWO,urn:lsid:ipni.org:names:77126594-1,Caryocaraceae,family,Caryocaraceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000815-2,wfo:wfo-7000000117-2025-12,POWO,urn:lsid:ipni.org:names:30000815-2,Caryophyllaceae,family,Caryophyllaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126722-1,wfo:wfo-7000000118-2025-12,POWO,urn:lsid:ipni.org:names:77126722-1,Casuarinaceae,family,Casuarinaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:30000478-2,wfo:wfo-7000000121-2025-12,POWO,urn:lsid:ipni.org:names:30000478-2,Celastraceae,family,Celastraceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126818-1,wfo:wfo-7000000123-2025-12,POWO,urn:lsid:ipni.org:names:77126818-1,Centroplacaceae,family,Centroplacaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126640-1,wfo:wfo-7000000124-2025-12,POWO,urn:lsid:ipni.org:names:77126640-1,Cephalotaceae,family,Cephalotaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126579-1,wfo:wfo-7000000127-2025-12,POWO,urn:lsid:ipni.org:names:77126579-1,Ceratophyllaceae,family,Ceratophyllaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
urn:lsid:ipni.org:names:77126573-1,wfo:wfo-7000000128-2025-12,POWO,urn:lsid:ipni.org:names:77126573-1,Cercidiphyllaceae,family,Cercidiphyllaceae,,,,True,name_search,,2026-05-17,"Royal Botanic Gardens, Kew POWO website terms; API sampled conservatively",fork-e34b5b2c1c6c-clone-0
