source_local_record_id,accepted_taxon_key,source,source_identifier,accepted_name,rank,family,genus,species,infraspecific_epithet,status,match_type,confidence,access_date,license,ingest_clone_id
7681,wfo:wfo-7000000046-2025-12,GBIF,7681,Arecaceae,family,Arecaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3789900,wfo:wfo-7000000047-2025-12,GBIF,3789900,Argophyllaceae,family,Argophyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3066,wfo:wfo-7000000048-2025-12,GBIF,3066,Aristolochiaceae,family,Aristolochiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7683,wfo:wfo-7000000050-2025-12,GBIF,7683,Asparagaceae,family,Asparagaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4259209,wfo:wfo-7000000659-2025-12,GBIF,4259209,Asphodelaceae,family,Asphodelaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7684,wfo:wfo-7000000052-2025-12,GBIF,7684,Asteliaceae,family,Asteliaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3065,wfo:wfo-7000000146-2025-12,GBIF,3065,Asteraceae,family,Asteraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3761052,wfo:wfo-7000000053-2025-12,GBIF,3761052,Asteropeiaceae,family,Asteropeiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4908436,wfo:wfo-7000000054-2025-12,GBIF,4908436,Atherospermataceae,family,Atherospermataceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4197024,wfo:wfo-7000000057-2025-12,GBIF,4197024,Austrobaileyaceae,family,Austrobaileyaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231232,wfo:wfo-7000000059-2025-12,GBIF,3231232,Balanopaceae,family,Balanopaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2401,wfo:wfo-7000000060-2025-12,GBIF,2401,Balanophoraceae,family,Balanophoraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6699,wfo:wfo-7000000062-2025-12,GBIF,6699,Balsaminaceae,family,Balsaminaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4191560,wfo:wfo-7000000063-2025-12,GBIF,4191560,Barbeuiaceae,family,Barbeuiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3234492,wfo:wfo-7000000064-2025-12,GBIF,3234492,Barbeyaceae,family,Barbeyaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3063,wfo:wfo-7000000066-2025-12,GBIF,3063,Basellaceae,family,Basellaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6353,wfo:wfo-7000000067-2025-12,GBIF,6353,Bataceae,family,Bataceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6638,wfo:wfo-7000000068-2025-12,GBIF,6638,Begoniaceae,family,Begoniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6673,wfo:wfo-7000000069-2025-12,GBIF,6673,Berberidaceae,family,Berberidaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4195607,wfo:wfo-7000000070-2025-12,GBIF,4195607,Berberidopsidaceae,family,Berberidopsidaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4688,wfo:wfo-7000000071-2025-12,GBIF,4688,Betulaceae,family,Betulaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4908001,wfo:wfo-7000000072-2025-12,GBIF,4908001,Biebersteiniaceae,family,Biebersteiniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6655,wfo:wfo-7000000073-2025-12,GBIF,6655,Bignoniaceae,family,Bignoniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6637,wfo:wfo-7000000074-2025-12,GBIF,6637,Bixaceae,family,Bixaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7685,wfo:wfo-7000000075-2025-12,GBIF,7685,Blandfordiaceae,family,Blandfordiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231358,wfo:wfo-7000000078-2025-12,GBIF,3231358,Bonnetiaceae,family,Bonnetiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2498,wfo:wfo-7000000079-2025-12,GBIF,2498,Boraginaceae,family,Boraginaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2234,wfo:wfo-7000000080-2025-12,GBIF,2234,Boryaceae,family,Boryaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3112,wfo:wfo-7000000082-2025-12,GBIF,3112,Brassicaceae,family,Brassicaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3740,wfo:wfo-7000000084-2025-12,GBIF,3740,Bromeliaceae,family,Bromeliaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6670,wfo:wfo-7000000086-2025-12,GBIF,6670,Brunelliaceae,family,Brunelliaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3232036,wfo:wfo-7000000087-2025-12,GBIF,3232036,Bruniaceae,family,Bruniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3733,wfo:wfo-7000000091-2025-12,GBIF,3733,Burmanniaceae,family,Burmanniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6659,wfo:wfo-7000000092-2025-12,GBIF,6659,Burseraceae,family,Burseraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6980,wfo:wfo-7000000093-2025-12,GBIF,6980,Butomaceae,family,Butomaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6703,wfo:wfo-7000000094-2025-12,GBIF,6703,Buxaceae,family,Buxaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3233844,wfo:wfo-7000000096-2025-12,GBIF,3233844,Byblidaceae,family,Byblidaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6681,wfo:wfo-7000000097-2025-12,GBIF,6681,Cabombaceae,family,Cabombaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2519,wfo:wfo-7000000098-2025-12,GBIF,2519,Cactaceae,family,Cactaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3593883,wfo:wfo-7000000099-2025-12,GBIF,3593883,Calceolariaceae,family,Calceolariaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4907584,wfo:wfo-7000000101-2025-12,GBIF,4907584,Calophyllaceae,family,Calophyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2496,wfo:wfo-7000000102-2025-12,GBIF,2496,Calycanthaceae,family,Calycanthaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6756,wfo:wfo-7000000103-2025-12,GBIF,6756,Calyceraceae,family,Calyceraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
8801,wfo:wfo-7000000106-2025-12,GBIF,8801,Campanulaceae,family,Campanulaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7696,wfo:wfo-7000000107-2025-12,GBIF,7696,Campynemataceae,family,Campynemataceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2440,wfo:wfo-7000000108-2025-12,GBIF,2440,Canellaceae,family,Canellaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2384,wfo:wfo-7000000109-2025-12,GBIF,2384,Cannabaceae,family,Cannabaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
8497,wfo:wfo-7000000110-2025-12,GBIF,8497,Cannaceae,family,Cannaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3111,wfo:wfo-7000000111-2025-12,GBIF,3111,Capparaceae,family,Capparaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6710,wfo:wfo-7000000112-2025-12,GBIF,6710,Caprifoliaceae,family,Caprifoliaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3233863,wfo:wfo-7000000113-2025-12,GBIF,3233863,Cardiopteridaceae,family,Cardiopteridaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6636,wfo:wfo-7000000114-2025-12,GBIF,6636,Caricaceae,family,Caricaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3838279,wfo:wfo-7000000115-2025-12,GBIF,3838279,Carlemanniaceae,family,Carlemanniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6647,wfo:wfo-7000000116-2025-12,GBIF,6647,Caryocaraceae,family,Caryocaraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2518,wfo:wfo-7000000117-2025-12,GBIF,2518,Caryophyllaceae,family,Caryophyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
5352,wfo:wfo-7000000118-2025-12,GBIF,5352,Casuarinaceae,family,Casuarinaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6715,wfo:wfo-7000000121-2025-12,GBIF,6715,Celastraceae,family,Celastraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
8806,wfo:wfo-7000000123-2025-12,GBIF,8806,Centroplacaceae,family,Centroplacaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3232033,wfo:wfo-7000000124-2025-12,GBIF,3232033,Cephalotaceae,family,Cephalotaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2425,wfo:wfo-7000000127-2025-12,GBIF,2425,Ceratophyllaceae,family,Ceratophyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2501,wfo:wfo-7000000128-2025-12,GBIF,2501,Cercidiphyllaceae,family,Cercidiphyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3064,wfo:wfo-7000000655-2025-12,GBIF,3064,Chenopodiaceae,family,Amaranthaceae,,,,SYNONYM,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6679,wfo:wfo-7000000130-2025-12,GBIF,6679,Chloranthaceae,family,Chloranthaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
9111,wfo:wfo-7000000132-2025-12,GBIF,9111,Chrysobalanaceae,family,Chrysobalanaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3742937,wfo:wfo-7000000135-2025-12,GBIF,3742937,Circaeasteraceae,family,Circaeasteraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6635,wfo:wfo-7000000136-2025-12,GBIF,6635,Cistaceae,family,Cistaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3845332,wfo:wfo-7000000137-2025-12,GBIF,3845332,Cleomaceae,family,Cleomaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6707,wfo:wfo-7000000138-2025-12,GBIF,6707,Clethraceae,family,Clethraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6646,wfo:wfo-7000000141-2025-12,GBIF,6646,Clusiaceae,family,Clusiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
9425715,wfo:wfo-7000000914-2025-12,GBIF,9425715,Codonaceae,family,Codonaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7697,wfo:wfo-7000000142-2025-12,GBIF,7697,Colchicaceae,family,Colchicaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
10962234,wfo:wfo-4100005358-2025-12,GBIF,10962234,Coldeniaceae,family,Coldeniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3701734,wfo:wfo-7000000143-2025-12,GBIF,3701734,Columelliaceae,family,Columelliaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2431,wfo:wfo-7000000144-2025-12,GBIF,2431,Combretaceae,family,Combretaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2763195,wfo:wfo-7000000145-2025-12,GBIF,2763195,Commelinaceae,family,Commelinaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6669,wfo:wfo-7000000147-2025-12,GBIF,6669,Connaraceae,family,Connaraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2389,wfo:wfo-7000000149-2025-12,GBIF,2389,Convolvulaceae,family,Convolvulaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
9255870,wfo:wfo-7000000657-2025-12,GBIF,9255870,Corbichoniaceae,family,Corbichoniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4930453,wfo:wfo-7000001124-2025-12,GBIF,4930453,Cordiaceae,family,Cordiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3701754,wfo:wfo-7000000150-2025-12,GBIF,3701754,Coriariaceae,family,Coriariaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6713,wfo:wfo-7000000151-2025-12,GBIF,6713,Cornaceae,family,Cornaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3735,wfo:wfo-7000000152-2025-12,GBIF,3735,Corsiaceae,family,Corsiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2515,wfo:wfo-7000000154-2025-12,GBIF,2515,Corynocarpaceae,family,Corynocarpaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4492,wfo:wfo-7000000155-2025-12,GBIF,4492,Costaceae,family,Costaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2406,wfo:wfo-7000000156-2025-12,GBIF,2406,Crassulaceae,family,Crassulaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6668,wfo:wfo-7000000157-2025-12,GBIF,6668,Crossosomataceae,family,Crossosomataceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231456,wfo:wfo-7000000660-2025-12,GBIF,3231456,Crypteroniaceae,family,Crypteroniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3644239,wfo:wfo-7000000159-2025-12,GBIF,3644239,Ctenolophonaceae,family,Ctenolophonaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6634,wfo:wfo-7000000160-2025-12,GBIF,6634,Cucurbitaceae,family,Cucurbitaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2405,wfo:wfo-7000000162-2025-12,GBIF,2405,Cunoniaceae,family,Cunoniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231441,wfo:wfo-7000000164-2025-12,GBIF,3231441,Curtisiaceae,family,Curtisiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7703,wfo:wfo-7000000167-2025-12,GBIF,7703,Cyclanthaceae,family,Cyclanthaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
9640,wfo:wfo-7000000168-2025-12,GBIF,9640,Cymodoceaceae,family,Cymodoceaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3585715,wfo:wfo-7000000169-2025-12,GBIF,3585715,Cynomoriaceae,family,Cynomoriaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7708,wfo:wfo-7000000170-2025-12,GBIF,7708,Cyperaceae,family,Cyperaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6706,wfo:wfo-7000000171-2025-12,GBIF,6706,Cyrillaceae,family,Cyrillaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
